trial,common,reward_1_1,reward_1_2,reward_2_1,reward_2_2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow,Subject,Condition
39,1,0.558215768,0.376015642,0.273643309,0.503305503,2,1,0.797317496,2,2,1,2,1.083774913,2,1,0,44,abstract
40,1,0.588121473,0.333577173,0.2501547,0.512843426,1,2,0.701116685,1,1,1,2,0.720249145,1,0,0,44,abstract
41,1,0.608092444,0.348352583,0.261567693,0.52600112,2,1,0.706280331,1,1,1,2,1.369340331,2,0,0,44,abstract
42,1,0.605104165,0.369150516,0.251949144,0.515172349,1,2,0.804009593,2,2,2,1,1.487547583,1,0,0,44,abstract
43,1,0.637050271,0.349530967,0.295499455,0.537700583,2,1,0.83844374,2,2,2,1,0.554313053,2,0,0,44,abstract
44,1,0.663181115,0.357880097,0.29571817,0.5702833,1,2,0.704308291,2,2,1,2,0.827390194,2,1,0,44,abstract
45,1,0.676470007,0.381844222,0.328253926,0.573443283,2,1,0.661500811,2,2,1,2,0.525563285,1,0,0,44,abstract
46,1,0.66413505,0.381245774,0.422225303,0.591181185,2,1,0.554278096,2,2,1,2,1.033243511,2,1,0,44,abstract
47,0,0.708041277,0.39597707,0.41304107,0.622033045,1,2,1.037086637,2,1,2,1,1.395254991,1,1,0,44,abstract
48,1,0.740127517,0.389881834,0.448850309,0.621299508,2,1,0.650258318,1,1,2,1,0.727865484,2,1,0,44,abstract
49,1,0.666420427,0.361828201,0.451446528,0.583341993,1,2,0.796006921,1,1,2,1,1.176314613,1,1,0,44,abstract
50,1,0.69193016,0.371886107,0.459111791,0.59701441,2,1,1.197714737,1,1,2,1,1.140265526,1,1,0,44,abstract
51,1,0.698636868,0.36834267,0.471196606,0.619392162,2,1,0.709086811,1,1,1,2,1.344694659,2,1,0,44,abstract
52,1,0.676514493,0.375120365,0.460241844,0.585098054,1,2,0.731297267,1,1,2,1,1.074925144,2,1,0,44,abstract
53,1,0.682294933,0.394095401,0.435677276,0.550311441,1,2,0.755914612,1,1,2,1,0.765342069,1,0,0,44,abstract
54,1,0.67453351,0.374334019,0.447286744,0.562016651,2,1,0.785986405,1,1,2,1,1.290494613,1,0,0,44,abstract
55,0,0.651830391,0.357020483,0.400778478,0.572056867,2,1,0.940437417,1,2,1,2,1.331511166,2,1,0,44,abstract
56,0,0.626077203,0.366228976,0.399500818,0.556954063,2,1,0.708785159,1,2,1,2,1.52039753,2,0,0,44,abstract
57,1,0.611442447,0.385684147,0.364769797,0.557654513,2,1,0.85782391,1,1,1,2,1.154121032,2,1,0,44,abstract
58,1,0.586331321,0.424204123,0.354415743,0.507166885,1,2,1.002516279,1,1,2,1,0.952308226,2,0,0,44,abstract
59,1,0.550301491,0.437314718,0.352854673,0.495054747,2,1,0.76503891,1,1,2,1,0.868287411,2,0,0,44,abstract
60,0,0.527978563,0.396465051,0.340497495,0.474662075,1,2,0.828112833,1,2,2,1,0.920035668,2,0,0,44,abstract
61,1,0.519668454,0.393623296,0.325031552,0.480476283,1,2,0.61870418,1,1,2,1,1.007877309,1,0,0,44,abstract
62,1,0.495926215,0.39111541,0.288383466,0.497060552,2,1,0.705316008,1,1,1,2,0.832084938,1,1,0,44,abstract
63,1,0.509390729,0.442353133,0.272955402,0.469568601,2,1,0.686991772,1,1,2,1,1.001174063,2,0,0,44,abstract
64,1,0.48103284,0.424100915,0.296595457,0.467579124,2,1,0.651436901,1,1,1,2,0.888967307,1,0,0,44,abstract
65,0,0.470591021,0.405892954,0.304734631,0.487415515,1,2,0.845238597,1,2,1,2,1.182255442,2,1,0,44,abstract
66,1,0.497940805,0.401207806,0.346265368,0.493262012,2,1,0.836124243,1,1,1,2,1.386166252,2,0,0,44,abstract
67,1,0.486805619,0.433631904,0.329173484,0.470497369,2,1,0.801819375,2,2,2,1,0.591381609,2,0,0,44,abstract
68,0,0.486735653,0.358264629,0.312494674,0.485227228,1,2,1.05722832,1,2,2,1,1.075997652,2,0,0,44,abstract
69,0,0.482416377,0.35122463,0.32789458,0.471761953,2,1,0.817268123,2,1,1,2,1.405986092,1,0,0,44,abstract
70,1,0.489263895,0.315407258,0.327650282,0.406974808,1,2,0.913702781,1,1,2,1,1.287965677,2,1,0,44,abstract
71,0,0.503908885,0.32228425,0.357172383,0.356133521,1,2,0.64562957,1,2,1,2,1.296891687,1,1,0,44,abstract
72,1,0.496113296,0.311172774,0.32230014,0.334948189,1,2,0.81798142,1,1,1,2,1.240140707,1,1,0,44,abstract
73,1,0.509093701,0.288550035,0.292594588,0.354310377,2,1,1.117705202,1,1,1,2,1.1511021,2,0,0,44,abstract
74,1,0.503603896,0.296295967,0.275155398,0.350929432,1,2,0.637927647,1,1,2,1,0.982875441,2,0,0,44,abstract
75,0,0.568493153,0.299029503,0.28219208,0.367174958,1,2,0.678403878,1,2,1,2,1.503991994,2,1,0,44,abstract
76,1,0.598391824,0.297850363,0.317555062,0.342022009,1,2,0.903171174,1,1,1,2,1.053094089,1,0,0,44,abstract
77,0,0.622280067,0.300463362,0.336349957,0.335097997,2,1,1.043646441,1,2,1,2,1.377448174,2,0,0,44,abstract
78,0,0.618422817,0.293951978,0.28588746,0.346617729,1,2,0.629341862,1,2,2,1,1.174346189,1,1,0,44,abstract
79,1,0.627646805,0.304707762,0.274154055,0.348575744,2,1,0.703081492,1,1,1,2,1.580130376,1,1,0,44,abstract
80,0,0.61533091,0.29410355,0.264789991,0.361595148,1,2,0.707643039,1,2,1,2,0.955356389,1,0,0,44,abstract
81,1,0.612648119,0.308399237,0.271809378,0.373405634,1,2,0.849326119,1,1,2,1,1.313839956,2,0,0,44,abstract
82,0,0.622676659,0.333725084,0.252648459,0.386099054,1,2,0.707241037,1,2,2,1,1.58721001,2,0,0,44,abstract
83,0,0.61484553,0.351637673,0.261034652,0.354356751,2,1,1.074417368,1,2,1,2,1.128454685,1,0,0,44,abstract
84,0,0.63060576,0.351275946,0.260670127,0.366380722,2,1,0.814302831,1,2,2,1,1.3935168,2,1,0,44,abstract
85,0,0.619662621,0.33316599,0.261294759,0.382738519,1,2,1.576473485,1,2,1,2,1.146123183,2,0,0,44,abstract
86,0,0.582654884,0.329986708,0.294109821,0.364611354,1,2,1.130640985,1,2,1,2,0.935319275,2,1,0,44,abstract
87,0,0.587112797,0.360965488,0.282069517,0.331542093,1,2,0.903262182,2,1,2,1,1.412869245,2,0,0,44,abstract
88,0,0.585997352,0.389982849,0.25772207,0.303330856,1,2,1.003457096,1,2,1,2,1.111646243,1,0,0,44,abstract
89,1,0.595385844,0.374918918,0.289255542,0.296934918,1,2,0.870829607,1,1,1,2,0.870140116,1,0,0,44,abstract
90,1,0.604345635,0.418038927,0.335051008,0.269966657,1,2,0.875788936,1,1,1,2,1.131757791,1,0,0,44,abstract
91,0,0.589081362,0.39820751,0.331332399,0.279252896,1,2,0.851839988,1,2,2,1,0.909948855,2,0,0,44,abstract
92,0,0.621904916,0.40243612,0.320648043,0.287023541,1,2,0.637133286,2,1,1,2,1.388216642,1,0,0,44,abstract
93,1,0.636534052,0.451859925,0.297927216,0.295845125,2,1,0.535051917,2,2,1,2,1.34821534,2,0,0,44,abstract
94,1,0.620032139,0.415987198,0.315565857,0.325565125,2,1,1.315996121,1,1,2,1,1.378691246,2,1,0,44,abstract
95,0,0.603000323,0.453388573,0.310941173,0.320371531,1,2,0.854057628,1,2,1,2,1.468968705,1,0,0,44,abstract
96,0,0.596180928,0.44334365,0.329276724,0.355776762,2,1,1.329894117,1,2,2,1,1.086456935,1,1,0,44,abstract
97,0,0.564191464,0.4379876,0.352658593,0.396944586,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,44,abstract
98,1,0.582556616,0.426473598,0.360893061,0.403400166,1,2,0.671097327,1,1,1,2,1.035301134,2,0,0,44,abstract
99,0,0.588299955,0.43027712,0.374174356,0.411086946,2,1,0.691989373,1,2,2,1,1.083297874,1,0,0,44,abstract
100,1,0.61721145,0.472958306,0.375575262,0.405829022,2,1,0.952878985,1,1,1,2,1.137016663,2,0,0,44,abstract
101,0,0.585040576,0.4581964,0.338913859,0.411158002,1,2,0.791938385,1,2,1,2,0.963447356,1,1,0,44,abstract
102,0,0.58103312,0.453593623,0.336205083,0.381579227,1,2,0.773336303,2,1,2,1,1.105134053,1,1,0,44,abstract
103,1,0.564327418,0.478897038,0.361663692,0.369725771,2,1,0.934180471,2,2,1,2,0.946432489,2,0,0,44,abstract
104,0,0.552696375,0.497210148,0.356876126,0.386928976,1,2,0.914703869,1,2,2,1,1.427462156,1,0,0,44,abstract
105,1,0.541330848,0.484764022,0.394367951,0.350762508,2,1,0.847014458,2,2,2,1,1.279291597,1,0,0,44,abstract
106,1,0.537076824,0.459370539,0.364729624,0.344148376,1,2,0.651188889,1,1,2,1,0.934469165,2,0,0,44,abstract
107,1,0.499342187,0.454175605,0.377449044,0.358838049,1,2,0.694453217,1,1,1,2,1.131859949,1,0,0,44,abstract
108,1,0.53116732,0.447534515,0.38528726,0.322881231,2,1,1.121291879,1,1,2,1,1.02202392,2,0,0,44,abstract
109,0,0.546553821,0.435244124,0.397330273,0.31322344,1,2,0.802388928,1,2,1,2,1.244616067,1,0,0,44,abstract
110,1,0.543563321,0.405999171,0.439095474,0.307109715,2,1,0.754314138,1,1,2,1,0.778354998,1,0,0,44,abstract
111,1,0.608661645,0.418347172,0.430714325,0.324433439,1,2,0.846276148,1,1,1,2,0.956214938,2,1,0,44,abstract
112,1,0.585938655,0.411375016,0.406516526,0.295565354,2,1,0.922515182,1,1,2,1,1.121332862,1,0,0,44,abstract
113,1,0.54971018,0.434099461,0.399872444,0.283592343,2,1,0.765139863,1,1,1,2,1.155357474,2,0,0,44,abstract
114,1,0.578720006,0.385055588,0.392297247,0.298335509,2,1,1.011783719,1,1,1,2,0.598144222,1,1,0,44,abstract
115,1,0.563590353,0.348935235,0.414907697,0.286885026,2,1,0.633177455,1,1,1,2,1.218226478,1,0,0,44,abstract
116,1,0.575920097,0.359607341,0.381817317,0.254690409,2,1,0.617699476,2,2,1,2,1.067215989,2,1,0,44,abstract
117,1,0.552974822,0.374660282,0.366408923,0.286163399,1,2,0.853740908,2,2,2,1,1.024126746,1,0,0,44,abstract
118,1,0.513917762,0.387782896,0.431051141,0.295209433,1,2,1.424717755,2,2,1,2,0.676248315,2,0,0,44,abstract
119,1,0.501666029,0.366881182,0.478958487,0.306385247,1,2,0.810314454,1,1,1,2,1.280441853,2,0,0,44,abstract
120,1,0.510201423,0.327039599,0.503455069,0.29288632,2,1,0.875605715,1,1,1,2,1.613691511,1,1,0,44,abstract
121,1,0.466735937,0.337706853,0.546925907,0.303003862,2,1,1.119874927,1,1,2,1,1.150484632,2,1,0,44,abstract
122,1,0.439684482,0.321602661,0.535957864,0.250947097,1,2,0.750081063,1,1,2,1,0.799516453,1,1,0,44,abstract
123,1,0.407988492,0.34255151,0.556468026,0.258237346,1,2,0.760521964,1,1,1,2,0.877524114,2,1,0,44,abstract
124,1,0.401822168,0.320601833,0.543945921,0.287891109,2,1,0.465223217,1,1,2,1,0.688035048,2,1,0,44,abstract
125,0,0.412907199,0.328275287,0.555680022,0.282630045,1,2,0.734383099,1,2,1,2,1.421627403,2,0,0,44,abstract
126,1,0.433027756,0.331079327,0.509581769,0.281728965,2,1,0.856521472,1,1,2,1,1.515535235,1,1,0,44,abstract
127,1,0.421712433,0.318261846,0.520276724,0.251240298,1,2,0.578129407,1,1,1,2,0.767006128,2,0,0,44,abstract
128,1,0.448612923,0.339060821,0.519538789,0.25209702,1,2,1.423685327,1,1,1,2,0.946093469,2,0,0,44,abstract
129,1,0.432938454,0.363959172,0.52243204,0.258165273,2,1,0.627115482,1,1,1,2,1.154924735,2,1,0,44,abstract
130,1,0.443353728,0.369309693,0.463635257,0.266451883,2,1,0.833003756,1,1,2,1,1.175784235,1,0,0,44,abstract
131,1,0.465073668,0.394610022,0.445128488,0.286921164,2,1,0.601403632,1,1,2,1,1.252390616,2,0,0,44,abstract
132,0,0.471865679,0.406132962,0.43054062,0.292230408,2,1,0.778853433,1,2,1,2,1.273159108,2,0,0,44,abstract
133,1,0.48239747,0.434343089,0.447706657,0.266017554,1,2,0.917574536,1,1,1,2,1.338146608,1,1,0,44,abstract
134,1,0.465490404,0.470077241,0.469849705,0.250083008,2,1,0.688678432,1,1,2,1,1.22812555,2,0,0,44,abstract
135,1,0.472121749,0.490357334,0.484493154,0.257828198,1,2,0.704190162,1,1,2,1,0.920404823,1,0,0,44,abstract
136,1,0.466644992,0.492123776,0.447365791,0.294913105,2,1,0.779741815,1,1,2,1,1.369360522,1,0,0,44,abstract
137,1,0.477977216,0.551927182,0.435837395,0.283525644,2,1,0.77071214,1,1,2,1,1.078430457,2,1,0,44,abstract
138,1,0.461436669,0.602685874,0.388650525,0.289686811,1,2,0.657173414,1,1,2,1,1.040327062,1,0,0,44,abstract
139,1,0.438359463,0.58146884,0.397248381,0.310852904,2,1,0.943277346,1,1,2,1,0.648036157,2,0,0,44,abstract
140,1,0.416858897,0.618655495,0.378700206,0.311595287,1,2,0.634382858,2,2,1,2,1.062780407,1,0,0,44,abstract
141,0,0.439248141,0.652955712,0.333597945,0.328443514,1,2,0.915764021,2,1,2,1,1.362103091,1,0,0,44,abstract
142,1,0.493237378,0.660775092,0.351167753,0.252664285,1,2,0.720843408,2,2,2,1,0.763544813,2,0,0,44,abstract
143,1,0.561807885,0.645392078,0.372832582,0.286164432,1,2,0.672189121,2,2,2,1,0.645192913,2,1,0,44,abstract
144,0,0.529346856,0.657241856,0.387428235,0.276008407,2,1,0.695530245,2,1,2,1,1.765847736,2,1,0,44,abstract
145,1,0.549554051,0.651992462,0.391666526,0.292736577,2,1,0.620323337,2,2,1,2,0.610286247,1,0,0,44,abstract
146,1,0.532720334,0.631935753,0.395990514,0.355756742,1,2,0.654486269,1,1,1,2,0.817957011,2,1,0,44,abstract
147,1,0.519404957,0.67044601,0.357117849,0.336826976,2,1,0.906764782,1,1,2,1,0.90103972,1,0,0,44,abstract
148,0,0.555989032,0.678540207,0.388489996,0.374967582,2,1,0.882197161,2,1,2,1,1.591446701,2,0,0,44,abstract
149,1,0.535214228,0.708817529,0.385083733,0.400958743,2,1,0.772868004,1,1,1,2,1.596268012,1,0,0,44,abstract
0,1,0.660364068,0.324351314,0.688361378,0.254387789,2,1,1.244253843,2,2,1,2,0.901517663,1,1,0,45,abstract
1,1,0.655589005,0.334767576,0.669936727,0.25322076,1,2,0.889375035,2,2,1,2,1.009616103,1,1,0,45,abstract
2,1,0.639893651,0.31745977,0.681068511,0.281970847,2,1,0.976853548,2,2,1,2,0.732791364,1,1,0,45,abstract
3,1,0.581073266,0.276919368,0.679231462,0.285722731,2,1,0.723899708,2,2,2,1,0.914639681,1,1,0,45,abstract
4,1,0.592660762,0.265253716,0.673443106,0.259190325,1,2,0.888383591,2,2,1,2,0.885608753,1,0,0,45,abstract
5,1,0.583551557,0.250721823,0.704343303,0.278114811,2,1,1.040112199,2,2,1,2,0.754543767,1,1,0,45,abstract
6,1,0.585287253,0.27944658,0.722070949,0.266753467,1,2,0.905136283,2,2,1,2,0.886059573,1,1,0,45,abstract
7,1,0.554366734,0.271808986,0.737679624,0.262404,2,1,0.865784392,2,2,1,2,0.996035731,1,1,0,45,abstract
8,0,0.580559423,0.29727345,0.732954679,0.274661102,1,2,0.738248224,2,1,1,2,1.498396513,2,0,0,45,abstract
9,1,0.541121101,0.286795859,0.733244713,0.313341212,2,1,0.761173785,2,2,2,1,0.833417812,1,1,0,45,abstract
10,1,0.518488193,0.292364079,0.712380402,0.328974035,2,1,0.577421233,2,2,1,2,0.864353578,1,1,0,45,abstract
11,1,0.517141667,0.253802451,0.70166042,0.367976256,1,2,0.663617198,2,2,1,2,0.630663285,1,0,0,45,abstract
12,1,0.511274913,0.257412528,0.729774169,0.399459699,1,2,0.873175622,2,2,1,2,0.526944074,1,0,0,45,abstract
13,1,0.460604063,0.281388576,0.695801928,0.416233665,2,1,0.552715592,1,1,2,1,0.820312067,1,1,0,45,abstract
14,0,0.47708824,0.280634505,0.708978189,0.453922021,2,1,0.627165808,1,2,1,2,1.10179147,2,1,0,45,abstract
15,0,0.505841373,0.339491862,0.707747535,0.467228179,1,2,0.707343195,1,2,2,1,1.225847639,2,1,0,45,abstract
16,0,0.521750208,0.347258458,0.7484121,0.486942208,1,2,0.766036683,1,2,1,2,1.232530696,2,0,0,45,abstract
17,1,0.48770796,0.311605864,0.746454002,0.480346806,2,1,0.684571322,1,1,1,2,0.948547971,2,1,0,45,abstract
18,1,0.477601123,0.310175821,0.732974358,0.49444544,2,1,0.577841617,1,1,1,2,0.763345319,2,0,0,45,abstract
19,1,0.470811529,0.256048361,0.728105623,0.537020072,1,2,0.783286604,1,1,2,1,0.868317245,2,0,0,45,abstract
20,1,0.501425654,0.25763505,0.723722561,0.541178963,2,1,0.746398256,1,1,2,1,0.902580828,1,0,0,45,abstract
21,0,0.50892816,0.274209627,0.701338681,0.561426215,1,2,1.036194036,2,1,1,2,1.367605455,1,0,0,45,abstract
22,1,0.505386001,0.260771564,0.69743128,0.538294874,1,2,0.664872926,2,2,1,2,0.971817073,2,0,0,45,abstract
23,0,0.522172625,0.262279874,0.734186848,0.507757912,2,1,0.547254212,2,1,1,2,1.332956745,1,1,0,45,abstract
24,0,0.535715826,0.261749124,0.721805719,0.505667157,2,1,0.85520487,2,1,1,2,1.100852461,1,0,0,45,abstract
25,1,0.558271495,0.274257247,0.734178376,0.502052202,1,2,0.665924038,2,2,1,2,0.831019964,1,0,0,45,abstract
26,1,0.577126028,0.254440525,0.670050227,0.496835411,2,1,0.791105451,2,2,1,2,1.292906323,2,0,0,45,abstract
27,1,0.63755795,0.296417806,0.622479211,0.575449543,1,2,0.869761318,1,1,2,1,1.09947137,2,0,0,45,abstract
28,1,0.584724754,0.280735055,0.673295045,0.589037367,2,1,0.749981316,1,1,2,1,0.735795229,1,1,0,45,abstract
29,0,0.574595835,0.268367334,0.662285537,0.573533393,2,1,0.754215295,1,2,2,1,1.583712232,2,1,0,45,abstract
30,0,0.610550383,0.259115818,0.635668698,0.557497778,1,2,0.645119986,1,2,1,2,1.011272628,2,0,0,45,abstract
31,1,0.63262791,0.253494424,0.672732452,0.514664987,1,2,0.64046713,1,1,1,2,1.070435621,1,1,0,45,abstract
32,0,0.645610662,0.278470095,0.659350546,0.483348127,1,2,0.697417002,1,2,1,2,1.224400252,2,0,0,45,abstract
33,1,0.635901865,0.279445683,0.632590889,0.514651725,2,1,0.83302244,1,1,2,1,0.968936159,1,0,0,45,abstract
34,1,0.645079741,0.302049779,0.647328326,0.489720008,1,2,0.529755677,1,1,1,2,0.6377833,1,1,0,45,abstract
35,1,0.6122844,0.299921619,0.67840997,0.481964755,1,2,0.589410775,1,1,2,1,1.265416503,1,1,0,45,abstract
36,1,0.65591908,0.283844175,0.666254947,0.506104991,2,1,0.679495973,1,1,1,2,1.09575903,1,1,0,45,abstract
37,0,0.678783576,0.278749341,0.636325508,0.515310607,2,1,0.537008889,1,2,2,1,1.294737632,2,0,0,45,abstract
38,1,0.693502414,0.276966004,0.62666173,0.514753391,2,1,0.635089525,1,1,2,1,0.766669218,1,1,0,45,abstract
39,1,0.731121256,0.266555888,0.595261513,0.515485605,1,2,0.6071971,1,1,2,1,0.776731923,1,1,0,45,abstract
40,1,0.746704813,0.250414673,0.595838189,0.521955836,2,1,0.569689175,1,1,1,2,0.9709308,1,1,0,45,abstract
41,1,0.719787089,0.266754538,0.632294544,0.556668837,1,2,0.645079605,1,1,1,2,0.474668153,1,0,0,45,abstract
42,1,0.698271893,0.279653084,0.646157583,0.53824643,2,1,0.769521805,1,1,1,2,0.736826451,1,1,0,45,abstract
43,1,0.67583118,0.264372562,0.675944341,0.502419286,2,1,0.486421737,1,1,2,1,0.656772316,1,1,0,45,abstract
44,0,0.643001272,0.266865336,0.668503704,0.517199454,2,1,0.6658487,1,2,2,1,0.968864438,1,0,0,45,abstract
45,0,0.660100121,0.26235459,0.668769645,0.484099498,2,1,0.642145352,1,2,1,2,1.153764233,1,0,0,45,abstract
46,0,0.716629786,0.259449787,0.700103468,0.511671158,2,1,0.983164738,1,2,2,1,1.588706217,2,1,0,45,abstract
47,1,0.732091689,0.263055354,0.695870186,0.561071221,1,2,0.819992334,1,1,2,1,0.83373182,1,1,0,45,abstract
48,1,0.745412933,0.290380601,0.665404752,0.543217906,1,2,0.743202129,1,1,1,2,0.657543172,1,1,0,45,abstract
49,1,0.715136986,0.279278687,0.6229107,0.503243407,1,2,0.637074824,1,1,1,2,0.583746586,1,1,0,45,abstract
50,1,0.710085453,0.285616255,0.622228051,0.511943102,1,2,0.826595833,1,1,2,1,0.718418137,1,1,0,45,abstract
51,0,0.682926739,0.264541805,0.659204485,0.456579436,1,2,0.822655973,1,2,2,1,0.93454179,1,1,0,45,abstract
52,1,0.67511157,0.294059481,0.645212214,0.474491343,2,1,0.729940284,1,1,2,1,0.839000938,1,0,0,45,abstract
53,0,0.641298233,0.296212965,0.574371098,0.501890112,2,1,0.714103698,2,1,2,1,0.740937478,1,1,0,45,abstract
54,0,0.658054921,0.318584408,0.550178748,0.471985493,2,1,0.541830802,2,1,2,1,0.733042088,1,1,0,45,abstract
55,1,0.668766013,0.316922503,0.515069785,0.449455132,1,2,0.714613584,2,2,2,1,0.894476903,1,0,0,45,abstract
56,1,0.65410037,0.319387425,0.539364675,0.492246465,2,1,0.635974593,2,2,2,1,0.837286553,2,1,0,45,abstract
57,1,0.678848129,0.320677209,0.504500193,0.508102516,1,2,0.682001102,2,2,1,2,1.209171792,2,0,0,45,abstract
58,1,0.702617983,0.250685827,0.520772237,0.511277227,1,2,0.670091116,1,1,1,2,0.892414157,1,0,0,45,abstract
59,1,0.702083738,0.253952954,0.530822807,0.516495138,1,2,0.670574784,1,1,2,1,1.090492925,1,0,0,45,abstract
60,0,0.675513658,0.250936978,0.505092972,0.471819541,2,1,0.600154834,1,2,1,2,1.201573533,1,1,0,45,abstract
61,0,0.670792027,0.2621535,0.530422426,0.471398227,2,1,0.907768883,2,1,1,2,0.602942027,2,0,0,45,abstract
62,0,0.691496825,0.27321411,0.604107998,0.480144276,2,1,1.104096201,1,2,1,2,0.820237935,1,1,0,45,abstract
63,1,0.633774991,0.285048467,0.627255217,0.478330137,2,1,0.562723753,1,1,1,2,0.870899219,2,0,0,45,abstract
64,1,0.622424515,0.331981728,0.596551178,0.448693718,1,2,0.752110962,1,1,2,1,0.815696578,1,0,0,45,abstract
65,1,0.60841296,0.311022533,0.617403873,0.393823065,1,2,0.769862934,2,2,1,2,0.779061063,1,0,0,45,abstract
66,0,0.60534008,0.321651122,0.615864761,0.364932869,2,1,0.602717521,2,1,2,1,1.509596515,2,1,0,45,abstract
67,1,0.575535529,0.308578999,0.633781753,0.368711369,1,2,0.692530298,1,1,2,1,0.521534828,2,0,0,45,abstract
68,0,0.577131843,0.2952928,0.597896588,0.383467777,2,1,0.878930518,1,2,1,2,0.811653355,2,0,0,45,abstract
69,1,0.582415865,0.301044127,0.566183657,0.421353341,1,2,0.852337216,2,2,2,1,0.771133428,2,1,0,45,abstract
70,1,0.559040606,0.324446175,0.594859948,0.426320118,1,2,0.660250808,2,2,1,2,0.843392824,2,0,0,45,abstract
71,1,0.549805814,0.31556894,0.61893801,0.452910745,2,1,0.683432217,2,2,1,2,0.669469731,2,0,0,45,abstract
72,1,0.578896034,0.278915069,0.589085727,0.435939575,1,2,0.640359246,1,1,2,1,0.634123696,2,0,0,45,abstract
73,1,0.552131068,0.272543925,0.615950914,0.460049556,1,2,0.723318101,1,1,2,1,0.807413952,1,1,0,45,abstract
74,1,0.587915415,0.313356464,0.63909518,0.465906704,1,2,0.594345996,1,1,2,1,0.584262197,1,1,0,45,abstract
75,1,0.610202174,0.294849662,0.672903651,0.465851718,2,1,0.704339933,1,1,1,2,0.679373624,1,0,0,45,abstract
76,1,0.626361571,0.307467076,0.67907394,0.49033633,2,1,0.669287715,1,1,1,2,0.523308277,1,0,0,45,abstract
77,0,0.632854646,0.282940877,0.685518539,0.530758004,2,1,0.668204359,1,2,1,2,1.212648476,1,1,0,45,abstract
78,1,0.650516644,0.271257247,0.709022191,0.576131899,1,2,0.74811716,2,2,1,2,0.62828623,1,0,0,45,abstract
79,0,0.663990252,0.27433767,0.700435229,0.551617797,1,2,0.699958896,2,1,1,2,1.464953508,1,1,0,45,abstract
80,0,0.645849671,0.287262354,0.663319219,0.554384735,1,2,0.891442,2,1,1,2,0.917449476,1,1,0,45,abstract
81,1,0.615380367,0.266782616,0.642426606,0.56981336,1,2,0.675268624,2,2,2,1,0.849313463,1,0,0,45,abstract
82,1,0.625091638,0.266421284,0.638856856,0.601637774,2,1,0.717093098,1,1,1,2,0.600229268,1,1,0,45,abstract
83,1,0.597608655,0.290676172,0.600360657,0.639709617,2,1,0.990759681,1,1,2,1,0.703075465,1,1,0,45,abstract
84,1,0.584872569,0.293181559,0.597788219,0.647234544,2,1,1.179590898,1,1,1,2,0.482724163,1,1,0,45,abstract
85,0,0.59830926,0.300436274,0.627333077,0.677889061,2,1,0.615512272,1,2,1,2,0.875145552,2,0,0,45,abstract
86,1,0.608421379,0.263461382,0.583503678,0.662658402,1,2,0.974047069,1,1,1,2,0.466537709,1,0,0,45,abstract
87,0,0.602817768,0.271761426,0.577423181,0.654405306,1,2,0.695403376,1,2,2,1,1.189090379,1,0,0,45,abstract
88,1,0.545921968,0.257581374,0.576391184,0.610725979,2,1,0.84921703,1,1,1,2,0.560557342,1,1,0,45,abstract
89,1,0.555506404,0.258125086,0.556252645,0.587111345,2,1,0.699399589,1,1,2,1,0.904188836,1,1,0,45,abstract
90,1,0.543087665,0.281724568,0.551652247,0.618186128,2,1,0.877580467,1,1,1,2,0.468821947,1,1,0,45,abstract
